anchor_model,outlier_model,overlap,upper_fence,Q1,Q3
bardsai/jaskier-7b-dpo-v5.6,deepseek-ai/deepseek-coder-1.3b-base,0.0967,0.088,0.0024,0.0367
bardsai/jaskier-7b-dpo-v5.6,lmsys/vicuna-7b-v1.1,0.0967,0.088,0.0024,0.0367
bardsai/jaskier-7b-dpo-v5.6,FelixChao/vicuna-7B-physics,0.0945,0.088,0.0024,0.0367
bardsai/jaskier-7b-dpo-v5.6,FelixChao/vicuna-7B-chemical,0.0943,0.088,0.0024,0.0367
bardsai/jaskier-7b-dpo-v5.6,lmsys/vicuna-7b-v1.5-16k,0.0888,0.088,0.0024,0.0367
bardsai/jaskier-7b-dpo-v5.6,lmsys/vicuna-7b-v1.5,0.0884,0.088,0.0024,0.0367
berkeley-nest/Starling-LM-7B-alpha,Nexusflow/Starling-LM-7B-beta,0.609,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,argilla/distilabeled-Marcoro14-7B-slerp,0.6038,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,mlabonne/Marcoro14-7B-slerp,0.5986,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,shadowml/BeagSake-7B,0.5791,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,mlabonne/Beagle14-7B,0.579,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,AiMavenAi/AiMaven-Prometheus,0.5785,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,flemmingmiguel/MBX-7B-v3,0.5783,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,shadowml/WestBeagle-7B,0.578,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,FelixChao/Sectumsempra-7B-DPO,0.5767,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,shadowml/BeagleSempra-7B,0.5759,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,mlabonne/NeuralBeagle14-7B,0.5736,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,CorticalStack/pastiche-crown-clown-7b-dare,0.553,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,fblgit/UNA-TheBeagle-7b-v1,0.5526,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.5522,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,mlabonne/OmniBeagle-7B,0.5476,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,bardsai/jaskier-7b-dpo-v5.6,0.5436,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,CultriX/NeuralTrix-7B-dpo,0.5424,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.5376,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,CultriX/NeuralTrix-bf16,0.5261,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,mistralai/Mistral-7B-v0.1,0.5165,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,kevin009/llamaRAGdrama,0.5154,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,Intel/neural-chat-7b-v3-3,0.4685,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.4316,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,SciPhi/SciPhi-Mistral-7B-32k,0.4137,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,Intel/neural-chat-7b-v3-1,0.4066,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,BioMistral/BioMistral-7B-DARE,0.3864,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,mistralai/Mistral-7B-Instruct-v0.1,0.3789,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,HuggingFaceH4/zephyr-7b-beta,0.3545,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,dicta-il/dictalm2.0,0.3429,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,BioMistral/BioMistral-7B,0.341,0.0784,0.0046,0.0341
berkeley-nest/Starling-LM-7B-alpha,Biomimicry-AI/ANIMA-Nectar-v2,0.3003,0.0784,0.0046,0.0341
beruniy/Llama-3.2-3B-Instruct-Uz,bxod/Llama-3.2-1B-Instruct-uz,0.1076,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,meta-llama/Llama-3.2-3B-Instruct,0.0471,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Llama-3.2-3B-Instruct,0.0471,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,0.0467,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit,0.0465,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,elyza/Llama-3-ELYZA-JP-8B,0.0451,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,0.0446,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,inference-net/Schematron-3B,0.0441,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,acon96/Home-Llama-3.2-3B,0.0409,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,aisingapore/Llama-SEA-LION-v3-8B,0.036,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.0343,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,meta-llama/Llama-3.1-8B-Instruct,0.0343,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Meta-Llama-3.1-8B-Instruct,0.0343,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0.0341,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.0333,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.033,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Llama-3.2-1B-Instruct-bnb-4bit,0.0321,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Llama-3.2-1B-Instruct-unsloth-bnb-4bit,0.0317,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,meta-llama/Llama-3.2-1B-Instruct,0.0316,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,unsloth/Llama-3.2-1B-Instruct,0.0316,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,arcee-ai/Llama-3.1-SuperNova-Lite,0.031,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,meta-llama/Llama-Guard-3-8B,0.0307,0.0284,0.0078,0.0161
beruniy/Llama-3.2-3B-Instruct-Uz,allenai/llama-3.1-tulu-2-8b,0.0289,0.0284,0.0078,0.0161
beyoru/Luna,Qwen/Qwen3-4B-Instruct-2507,0.7843,0.1123,0.0023,0.0463
beyoru/Luna,Tesslate/WEBGEN-4B-Preview,0.6367,0.1123,0.0023,0.0463
beyoru/Luna,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.5217,0.1123,0.0023,0.0463
beyoru/Luna,Qwen/Qwen3-4B-Thinking-2507,0.4699,0.1123,0.0023,0.0463
beyoru/Luna,Qwen/Qwen3-4B-Thinking-2507-FP8,0.4678,0.1123,0.0023,0.0463
beyoru/Luna,janhq/Jan-v1-4B,0.4674,0.1123,0.0023,0.0463
beyoru/Luna,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.3441,0.1123,0.0023,0.0463
beyoru/Luna,Qwen/Qwen3-4B,0.2274,0.1123,0.0023,0.0463
beyoru/Luna,Tesslate/UIGEN-X-4B-0729,0.1954,0.1123,0.0023,0.0463
beyoru/Luna,Qwen/Qwen2.5-3B,0.1266,0.1123,0.0023,0.0463
beyoru/Luna,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.1143,0.1123,0.0023,0.0463
bigscience/bloom-560m,adamo1139/Apertus-8B-Instruct-2509-ungated,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,bigscience/bloomz-1b1,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,bigscience/bloomz-560m,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,chatitcloud/UZI1,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,google/gemma-3-1b-pt,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,google/gemma-3-270m,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,google/gemma-3-4b-it,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,google/gemma-3-4b-pt,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,nvidia/Llama-3.1-8B-Instruct-FP8,1.0,0.175,0.0005,0.0703
bigscience/bloom-560m,swiss-ai/Apertus-8B-2509,1.0,0.175,0.0005,0.0703
bigscience/bloomz-1b1,adamo1139/Apertus-8B-Instruct-2509-ungated,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,bigscience/bloom-560m,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,bigscience/bloomz-560m,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,chatitcloud/UZI1,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,google/gemma-3-1b-pt,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,google/gemma-3-270m,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,google/gemma-3-4b-it,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,google/gemma-3-4b-pt,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,nvidia/Llama-3.1-8B-Instruct-FP8,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b1,swiss-ai/Apertus-8B-2509,1.0,0.1788,0.0011,0.0721
bigscience/bloomz-1b7,google/gemma-2b-it,0.0118,0.0107,0.001,0.0049
bigscience/bloomz-560m,adamo1139/Apertus-8B-Instruct-2509-ungated,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,bigscience/bloom-560m,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,bigscience/bloomz-1b1,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,chatitcloud/UZI1,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,google/gemma-3-1b-pt,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,google/gemma-3-270m,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,google/gemma-3-4b-it,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,google/gemma-3-4b-pt,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,nvidia/Llama-3.1-8B-Instruct-FP8,1.0,0.1613,0.0007,0.065
bigscience/bloomz-560m,swiss-ai/Apertus-8B-2509,1.0,0.1613,0.0007,0.065
bxod/Llama-3.2-1B-Instruct-uz,beruniy/Llama-3.2-3B-Instruct-Uz,0.1046,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Llama-3.2-1B-Instruct-bnb-4bit,0.0939,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Llama-3.2-1B-Instruct-unsloth-bnb-4bit,0.0936,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,meta-llama/Llama-3.2-1B-Instruct,0.0886,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Llama-3.2-1B-Instruct,0.0886,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,inference-net/Schematron-3B,0.0517,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,meta-llama/Llama-3.2-3B-Instruct,0.0504,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Llama-3.2-3B-Instruct,0.0504,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,0.0499,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit,0.0495,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,0.0489,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,aisingapore/Llama-SEA-LION-v3-8B,0.0481,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,acon96/Home-Llama-3.2-3B,0.048,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,elyza/Llama-3-ELYZA-JP-8B,0.0425,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0.0367,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,microsoft/UserLM-8b,0.0356,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.0345,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,meta-llama/Llama-3.1-8B-Instruct,0.0345,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Meta-Llama-3.1-8B-Instruct,0.0345,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,arcee-ai/Llama-3.1-SuperNova-Lite,0.0344,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,HuggingFaceTB/SmolLM3-3B-Base,0.0329,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,allenai/llama-3.1-tulu-2-8b,0.0328,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.0324,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.0323,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,dphn/Dolphin3.0-Llama3.1-8B,0.029,0.0281,0.0076,0.0158
bxod/Llama-3.2-1B-Instruct-uz,gradientai/Llama-3-8B-Instruct-262k,0.0289,0.0281,0.0076,0.0158
chatitcloud/UZI1,adamo1139/Apertus-8B-Instruct-2509-ungated,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,google/gemma-3-1b-pt,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,google/gemma-3-270m,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,google/gemma-3-4b-it,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,google/gemma-3-4b-pt,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,nvidia/Llama-3.1-8B-Instruct-FP8,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,swiss-ai/Apertus-8B-2509,1.0,0.1727,0.0019,0.0702
chatitcloud/UZI1,bigscience/bloomz-560m,0.8077,0.1727,0.0019,0.0702
chatitcloud/UZI1,bigscience/bloom-560m,0.8067,0.1727,0.0019,0.0702
chatitcloud/UZI1,bigscience/bloomz-1b1,0.8001,0.1727,0.0019,0.0702
chatitcloud/UZI1,bigscience/bloomz-1b7,0.8,0.1727,0.0019,0.0702
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,meta-llama/Llama-3.1-8B-Instruct,1.0,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Meta-Llama-3.1-8B-Instruct,1.0,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.7716,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.7634,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,arcee-ai/Llama-3.1-SuperNova-Lite,0.6963,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,aisingapore/Llama-SEA-LION-v3-8B,0.3536,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,microsoft/UserLM-8b,0.2695,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,allenai/Llama-3.1-Tulu-3-8B-SFT,0.2491,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,meta-llama/Llama-3.1-8B,0.2406,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.1-8B,0.2406,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,gradientai/Llama-3-8B-Instruct-262k,0.2359,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,allenai/llama-3.1-tulu-2-8b,0.222,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,S4nfs/Neeto-1.0-8b,0.1886,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,elyza/Llama-3-ELYZA-JP-8B,0.1712,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,dphn/Dolphin3.0-Llama3.1-8B,0.1653,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,NousResearch/Hermes-3-Llama-3.1-8B,0.154,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,nvidia/OpenMath2-Llama3.1-8B,0.1533,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,askfjhaskjgh/UbermenschetienASI,0.1165,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,acon96/Home-Llama-3.2-3B,0.1001,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0.0984,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,inference-net/Schematron-3B,0.0918,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,0.0855,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,0.0804,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit,0.079,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,meta-llama/Llama-3.2-3B-Instruct,0.0782,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.2-3B-Instruct,0.0782,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,meta-llama/Llama-3.2-1B-Instruct,0.0512,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.2-1B-Instruct,0.0512,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.2-1B-Instruct-bnb-4bit,0.0431,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,HuggingFaceTB/SmolLM3-3B,0.0397,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,HuggingFaceTB/SmolLM3-3B-Base,0.0383,0.0339,0.0072,0.0179
context-labs/Meta-Llama-3.1-8B-Instruct-FP16,unsloth/Llama-3.2-1B-Instruct-unsloth-bnb-4bit,0.0367,0.0339,0.0072,0.0179
continuedev/instinct,DeepHat/DeepHat-V1-7B,0.3381,0.0736,0.0021,0.0307
continuedev/instinct,Qwen/Qwen2.5-Coder-7B-Instruct,0.326,0.0736,0.0021,0.0307
continuedev/instinct,Qwen/Qwen2.5-Coder-7B,0.1954,0.0736,0.0021,0.0307
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Gensyn/Qwen2.5-7B-Instruct,0.5987,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Qwen/Qwen2.5-7B-Instruct,0.5987,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,abocide/Qwen2.5-7B-Instruct-R1-forfinance,0.5696,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,arcee-ai/Meraj-Mini,0.523,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Jurema-br/Jurema-7B,0.4976,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,0.4199,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Qwen/Qwen2.5-7B-Instruct-1M,0.3804,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Qwen/Qwen2.5-7B,0.3758,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,0.1753,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenCodeReasoning-Nemotron-7B,0.1529,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Qwen/Qwen2-7B,0.1237,0.0836,0.0026,0.035
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,Qwen/Qwen2-7B-Instruct,0.1042,0.0836,0.0026,0.035
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,allenai/llama-3.1-tulu-2-8b,0.2059,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,arcee-ai/Llama-3.1-SuperNova-Lite,0.1996,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gradientai/Llama-3-8B-Instruct-262k,0.1943,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/OpenMath2-Llama3.1-8B,0.1877,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.1852,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.1819,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.177,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.1-8B-Instruct,0.177,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Meta-Llama-3.1-8B-Instruct,0.177,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,dphn/Dolphin3.0-Llama3.1-8B,0.167,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,microsoft/UserLM-8b,0.1587,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,aisingapore/Llama-SEA-LION-v3-8B,0.1543,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,elyza/Llama-3-ELYZA-JP-8B,0.1405,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,askfjhaskjgh/UbermenschetienASI,0.123,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,S4nfs/Neeto-1.0-8b,0.1161,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,NousResearch/Hermes-3-Llama-3.1-8B,0.1155,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,inference-net/Schematron-3B,0.1113,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,0.1092,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.2-3B-Instruct,0.1091,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-3B-Instruct,0.1091,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.1-8B,0.1087,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.1-8B,0.1087,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,acon96/Home-Llama-3.2-3B,0.1065,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit,0.1038,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,0.1018,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,0.1003,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.2-1B-Instruct,0.0903,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-1B-Instruct,0.0903,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-1B-Instruct-unsloth-bnb-4bit,0.0884,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-1B-Instruct-bnb-4bit,0.0881,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-Guard-3-8B,0.0509,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,HuggingFaceTB/SmolLM3-3B-Base,0.0496,0.0319,0.0099,0.0187
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,HuggingFaceTB/SmolLM3-3B,0.0482,0.0319,0.0099,0.0187
