anchor_model,outlier_model,overlap,upper_fence,Q1,Q3
lmsys/vicuna-7b-v1.5,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.1205,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,CultriX/NeuralTrix-bf16,0.1204,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,mlabonne/Marcoro14-7B-slerp,0.1204,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,berkeley-nest/Starling-LM-7B-alpha,0.12,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,kevin009/llamaRAGdrama,0.1194,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,CultriX/NeuralTrix-7B-dpo,0.1193,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,dicta-il/dictalm2.0,0.1156,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5,deepseek-ai/deepseek-coder-1.3b-base,0.0746,0.0661,0.0044,0.0291
lmsys/vicuna-7b-v1.5-16k,lmsys/vicuna-7b-v1.5,0.5802,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,PharMolix/BioMedGPT-LM-7B,0.3624,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,lmsys/vicuna-7b-v1.1,0.2963,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,FelixChao/vicuna-7B-physics,0.274,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,FelixChao/vicuna-7B-chemical,0.2677,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.2487,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.2422,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,AdaptLLM/medicine-LLM,0.2357,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.2085,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,TinyLlama/TinyLlama_v1.1,0.1955,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,TinyLlama/TinyLlama_v1.1_math_code,0.189,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,mistralai/Mistral-7B-v0.1,0.1061,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,flemmingmiguel/MBX-7B-v3,0.1048,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,AiMavenAi/AiMaven-Prometheus,0.1047,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,shadowml/BeagSake-7B,0.1045,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,shadowml/BeagleSempra-7B,0.1045,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.1044,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,mlabonne/Beagle14-7B,0.104,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,shadowml/WestBeagle-7B,0.104,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,Nexusflow/Starling-LM-7B-beta,0.1038,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,mlabonne/Marcoro14-7B-slerp,0.1038,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,bardsai/jaskier-7b-dpo-v5.6,0.1036,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,fblgit/UNA-TheBeagle-7b-v1,0.1036,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,mlabonne/OmniBeagle-7B,0.1036,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,CorticalStack/pastiche-crown-clown-7b-dare,0.1035,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.1035,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,BioMistral/BioMistral-7B,0.1034,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,SciPhi/SciPhi-Mistral-7B-32k,0.1031,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,CultriX/NeuralTrix-7B-dpo,0.1028,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.1027,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,berkeley-nest/Starling-LM-7B-alpha,0.1026,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,Intel/neural-chat-7b-v3-1,0.1024,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,mlabonne/NeuralBeagle14-7B,0.102,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,FelixChao/Sectumsempra-7B-DPO,0.1018,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,CultriX/NeuralTrix-bf16,0.1017,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,argilla/distilabeled-Marcoro14-7B-slerp,0.1017,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,Intel/neural-chat-7b-v3-3,0.1016,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,dicta-il/dictalm2.0,0.1016,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,BioMistral/BioMistral-7B-DARE,0.1005,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,mistralai/Mistral-7B-Instruct-v0.1,0.1002,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,kevin009/llamaRAGdrama,0.1001,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,HuggingFaceH4/zephyr-7b-beta,0.0989,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,Biomimicry-AI/ANIMA-Nectar-v2,0.0959,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,deepseek-ai/deepseek-coder-1.3b-base,0.0794,0.0645,0.0036,0.028
lmsys/vicuna-7b-v1.5-16k,EleutherAI/polyglot-ko-3.8b,0.0717,0.0645,0.0036,0.028
meta-llama/Llama-3.1-8B-Instruct,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,1.0,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,unsloth/Meta-Llama-3.1-8B-Instruct,1.0,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_bf16,0.9834,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q8_k_xl,0.9824,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q6_k_xl,0.9601,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q6_k,0.9329,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q5_k_xl,0.9201,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q5_k_m,0.9149,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q5_k_s,0.897,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q4_k_xl,0.8807,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q4_k_m,0.8758,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq4_xs,0.8435,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq4_nl,0.843,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q4_k_s,0.8412,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q4_1,0.7985,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q3_k_xl,0.7936,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q4_0,0.7915,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q3_k_m,0.7803,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,arcee-ai/Llama-3.1-SuperNova-Lite,0.7733,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.7602,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.7488,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q2_k_xl,0.657,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq3_xxs,0.6546,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q3_k_s,0.642,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q2_k_l,0.5515,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_q2_k,0.5379,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq2_m,0.5364,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq2_xxs,0.3619,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq1_s,0.3319,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,aisingapore/Llama-SEA-LION-v3-8B,0.3049,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct_iq1_m,0.2954,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,microsoft/UserLM-8b,0.2069,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,gradientai/Llama-3-8B-Instruct-262k,0.1924,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,allenai/Llama-3.1-Tulu-3-8B-SFT,0.1788,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,allenai/llama-3.1-tulu-2-8b,0.1773,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B,0.1714,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,unsloth/Llama-3.1-8B,0.1714,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,elyza/Llama-3-ELYZA-JP-8B,0.1551,0.1321,0.0063,0.0566
meta-llama/Llama-3.1-8B-Instruct,S4nfs/Neeto-1.0-8b,0.1384,0.1321,0.0063,0.0566
meta-llama/Llama-3.2-1B-Instruct,unsloth/Llama-3.2-1B-Instruct,1.0,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_f16,0.989,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_bf16,0.9861,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q8_k_xl,0.9824,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q8_0,0.9648,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q6_k_xl,0.9497,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q6_k,0.9279,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q5_k_m,0.9072,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q5_k_xl,0.9013,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q5_k_s,0.8849,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q4_k_xl,0.8519,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q4_k_m,0.8283,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q4_1,0.822,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q4_k_s,0.8164,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_iq4_nl,0.7991,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q3_k_xl,0.7944,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_iq4_xs,0.7878,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q4_0,0.7593,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,unsloth/Llama-3.2-1B-Instruct-unsloth-bnb-4bit,0.7571,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q3_k_m,0.7469,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,unsloth/Llama-3.2-1B-Instruct-bnb-4bit,0.743,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_iq3_xxs,0.651,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q2_k_xl,0.6198,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_iq2_m,0.551,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-1B-Instruct,llama32_1b_instruct_q3_k_s,0.4977,0.4792,0.0045,0.1944
meta-llama/Llama-3.2-3B-Instruct,unsloth/Llama-3.2-3B-Instruct,1.0,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_f16,0.9863,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_bf16,0.9834,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q8_k_xl,0.9695,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q8_0,0.958,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q6_k_xl,0.9396,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q6_k,0.9119,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q5_k_m,0.8889,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q5_k_s,0.8676,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q5_k_xl,0.859,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q4_k_xl,0.8396,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q4_k_m,0.8113,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q4_k_s,0.8026,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,inference-net/Schematron-3B,0.791,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q4_1,0.7838,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_iq4_xs,0.7555,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q3_k_xl,0.7539,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_iq4_nl,0.752,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q4_0,0.7471,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,0.7416,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,acon96/Home-Llama-3.2-3B,0.7411,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit,0.7381,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q3_k_m,0.7272,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,0.6655,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q2_k_xl,0.5534,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q3_k_s,0.5179,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_iq2_m,0.4723,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_iq3_xxs,0.4692,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q2_k_l,0.4426,0.3441,0.0069,0.1418
meta-llama/Llama-3.2-3B-Instruct,llama32_3b_instruct_q2_k,0.442,0.3441,0.0069,0.1418
meta-llama/Llama-Guard-3-8B,askfjhaskjgh/UbermenschetienASI,0.1862,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,NousResearch/Hermes-3-Llama-3.1-8B,0.1832,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,arcee-ai/Llama-3.1-SuperNova-Lite,0.1561,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_iq3_xxs,0.1546,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,gradientai/Llama-3-8B-Instruct-262k,0.1538,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_iq2_xxs,0.1514,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q5_k_s,0.1511,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q5_k_xl,0.1511,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q6_k_xl,0.151,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,allenai/llama-3.1-tulu-2-8b,0.1501,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_bf16,0.1499,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.1493,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,meta-llama/Llama-3.1-8B-Instruct,0.1493,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,unsloth/Meta-Llama-3.1-8B-Instruct,0.1493,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q5_k_m,0.1491,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q8_k_xl,0.149,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_iq4_nl,0.1489,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q6_k,0.1488,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_iq2_m,0.1488,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q3_k_m,0.1486,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q4_k_s,0.1486,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_iq4_xs,0.1481,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q4_k_xl,0.1478,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q4_1,0.1473,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q3_k_xl,0.1455,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q4_k_m,0.1452,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q4_0,0.1451,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.1408,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.1397,0.1335,0.0077,0.058
meta-llama/Llama-Guard-3-8B,llama31_8b_instruct_q3_k_s,0.137,0.1335,0.0077,0.058
meta-llama/Llama-3.1-8B,unsloth/Llama-3.1-8B,1.0,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,0.7092,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,aisingapore/Llama-SEA-LION-v3-8B,0.4527,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,dphn/Dolphin3.0-Llama3.1-8B,0.4373,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,0.2608,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,S4nfs/Neeto-1.0-8b,0.2325,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,allenai/llama-3.1-tulu-2-8b,0.2148,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_bf16,0.2092,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q6_k_xl,0.2079,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q8_k_xl,0.2078,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q5_k_m,0.205,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q4_k_s,0.2049,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q5_k_xl,0.2044,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.2041,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q4_k_xl,0.2032,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q4_1,0.2026,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q5_k_s,0.2025,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_iq4_xs,0.2019,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q6_k,0.2016,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q4_k_m,0.2013,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_iq3_xxs,0.201,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_iq4_nl,0.1995,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q4_0,0.1991,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q3_k_m,0.196,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q3_k_xl,0.1947,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.1923,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_iq2_m,0.1848,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,microsoft/UserLM-8b,0.1831,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q2_k_xl,0.1689,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q3_k_s,0.1684,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q2_k_l,0.1668,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_q2_k,0.1616,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.1551,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,0.1551,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,unsloth/Meta-Llama-3.1-8B-Instruct,0.1551,0.1547,0.0058,0.0653
meta-llama/Llama-3.1-8B,llama31_8b_instruct_iq1_m,0.1547,0.1547,0.0058,0.0653
microsoft/UserLM-8b,aisingapore/Llama-SEA-LION-v3-8B,0.2548,0.1335,0.006,0.057
microsoft/UserLM-8b,gradientai/Llama-3-8B-Instruct-262k,0.2381,0.1335,0.006,0.057
microsoft/UserLM-8b,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.2268,0.1335,0.006,0.057
microsoft/UserLM-8b,S4nfs/Neeto-1.0-8b,0.2262,0.1335,0.006,0.057
microsoft/UserLM-8b,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.2256,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q8_k_xl,0.2246,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_bf16,0.2244,0.1335,0.006,0.057
microsoft/UserLM-8b,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.2242,0.1335,0.006,0.057
microsoft/UserLM-8b,meta-llama/Llama-3.1-8B-Instruct,0.2242,0.1335,0.006,0.057
microsoft/UserLM-8b,unsloth/Meta-Llama-3.1-8B-Instruct,0.2242,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q4_0,0.2238,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q4_k_xl,0.2237,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q3_k_m,0.2236,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q6_k_xl,0.2223,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q5_k_m,0.2222,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q4_1,0.222,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q6_k,0.2216,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q4_k_m,0.2215,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q4_k_s,0.2213,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q5_k_s,0.221,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q5_k_xl,0.2208,0.1335,0.006,0.057
microsoft/UserLM-8b,arcee-ai/Llama-3.1-SuperNova-Lite,0.2187,0.1335,0.006,0.057
microsoft/UserLM-8b,llama31_8b_instruct_q3_k_xl,0.2179,0.1335,0.006,0.057
